phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1516190775142,1.4284258,2.332438,2.6991801,26.6,37.2,53,93,55,44,7,5,6,3,0,0,0,0,0,0,0,0,266,-3.1835704,55.9446594,144.6999969482422,19.504
1516190795167,1.4076831,2.317662,3.4109616,26.6,37.2,66,74,69,47,14,2,2,3,1,1,0,0,0,0,0,0,279,-3.1836182,55.944635,144.6999969482422,20.1
1516190815359,1.4047889,2.3110776,3.4154122,26.6,37.2,57,86,59,42,9,7,4,2,1,1,0,0,0,0,0,0,268,-3.1835859,55.9446593,138.10000610351563,20.382
1516190834740,1.5596739,2.4931612,7.522942,26.6,37.2,51,106,59,45,9,6,3,0,2,1,1,1,0,0,0,0,284,-3.1835834,55.9446598,144.6999969482422,19.478
1516190854853,1.327438,2.2942517,3.193539,26.6,37.2,29,87,63,49,13,4,7,2,0,1,0,0,0,0,0,0,255,-3.1835887,55.9446603,138.10000610351563,19.604
1516190874971,1.3222903,2.289544,3.0185792,26.6,37.2,54,71,62,42,11,6,5,5,1,0,0,0,0,0,0,0,257,-3.1836182,55.944635,144.6999969482422,20.0
1516190894427,1.4691586,2.4955897,5.4356503,26.6,37.100002,58,75,64,50,11,11,5,1,0,0,0,1,0,0,0,0,276,-3.1835891,55.9446599,144.6999969482422,19.399
1516190915258,1.4870656,2.5008547,3.0763474,26.7,37.100002,51,82,65,47,16,5,3,3,1,0,0,0,0,0,0,0,273,-3.1835885,55.9446604,138.10000610351563,19.647
1516190933997,1.5037037,2.5822353,3.36144,26.7,37.100002,57,85,63,46,16,12,4,2,2,0,0,0,0,0,0,0,287,-3.1835886,55.9446604,138.10000610351563,19.748
1516190954108,1.3385648,2.3663948,3.60915,26.7,37.100002,53,69,62,35,14,8,9,2,1,1,0,0,0,0,0,0,254,-3.1836182,55.944635,144.6999969482422,20.1
1516190973573,1.4392164,2.411058,3.265125,26.7,37.100002,53,87,50,51,14,10,2,0,3,0,0,0,0,0,0,0,270,-3.1835711,55.944659,144.6999969482422,19.606
1516190993687,1.5120686,2.512504,7.4956284,26.7,37.100002,47,87,70,38,8,7,5,3,0,1,0,0,1,0,0,0,267,-3.1835746,55.9446604,144.6999969482422,19.15
1516191014494,1.5457811,2.645952,3.2803497,26.7,37.100002,54,79,78,48,9,6,7,3,1,0,0,0,0,0,0,0,285,-3.1835735,55.9446609,138.10000610351563,19.452
1516191033261,1.286356,2.1621037,3.0222356,26.7,37.2,63,68,51,47,12,10,2,2,0,1,0,0,0,0,0,0,256,-3.1835893,55.9446598,144.6999969482422,19.438
1516191053371,1.2598273,2.2089446,7.505441,26.7,37.2,36,83,46,40,9,12,5,3,1,1,0,0,1,0,0,0,237,-3.1836182,55.944635,144.6999969482422,20.0
1516191073484,1.4764677,2.4935656,3.5998774,26.7,37.2,47,101,58,39,8,9,8,4,0,1,0,0,0,0,0,0,275,-3.1836182,55.944635,144.6999969482422,20.0
