,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
58,1518739701340,5.014569,7.199433999999999,7.690405,32.5,40.2,208,68,45,38,14,7,3,1,0,0,0,0,0,0,0,0,384,-3.1835522999999997,55.94469229999999,138.10000610351565,20.930999999999997,9,0,3
59,1518739709775,5.3972370000000005,7.852689,9.117646,32.5,40.2,215,70,47,44,10,8,4,1,1,0,0,0,0,0,0,0,400,-3.1835572999999995,55.9446922,138.10000610351565,20.971999999999998,9,0,3
60,1518739718208,4.941859,7.319306399999999,12.383742999999999,32.5,40.2,212,60,43,39,16,7,5,0,2,0,1,0,0,0,0,0,385,-3.1835567000000005,55.9446921,138.10000610351565,20.941999999999997,9,0,3
61,1518739727290,5.205446,7.851724000000001,8.826981,32.5,40.2,188,75,52,36,16,13,3,3,0,0,0,0,0,0,0,0,386,-3.1835526,55.9446922,138.10000610351565,20.919,9,0,3
62,1518739737024,5.3874474,8.207723,8.919459,32.8,41.2,213,75,61,49,17,11,7,1,0,0,0,0,0,0,0,0,434,-3.1835557,55.9446924,138.10000610351565,20.877,9,0,3
63,1518739745456,5.1793118,7.6694283,8.066881,32.8,41.2,202,57,59,31,13,13,4,0,0,0,0,0,0,0,0,0,379,-3.183557,55.944691799999994,138.10000610351565,20.884,9,0,3
64,1518739754538,5.2772293,8.104386,8.903138,32.8,41.2,193,71,64,40,20,13,4,2,0,0,0,0,0,0,0,0,407,-3.1835562000000004,55.9446924,138.10000610351565,20.944000000000003,9,0,3
65,1518739763620,4.809723,7.2551217,7.850155,32.8,41.2,201,56,56,35,11,16,4,1,0,0,0,0,0,0,0,0,380,-3.1835561,55.944692599999996,138.10000610351565,20.93,9,0,3
66,1518739772704,4.918437,7.618839299999999,8.894378,32.8,41.2,188,62,59,48,13,12,5,1,1,0,0,0,0,0,0,0,389,-3.1835558999999995,55.9446922,138.10000610351565,20.935,9,0,3
67,1518739781137,4.900404,7.1888833,8.22909,32.8,41.2,206,56,49,30,8,16,3,0,1,0,0,0,0,0,0,0,369,-3.1835534,55.9446921,138.10000610351565,20.894000000000002,9,0,3
68,1518739790869,4.9261703,7.373168499999999,10.333108,32.8,41.2,214,63,56,38,11,6,8,1,1,1,0,0,0,0,0,0,399,-3.1835592999999998,55.944691799999994,138.10000610351565,20.927,9,0,3
69,1518739799949,5.0650864,7.6744375,10.558825,32.8,41.2,217,54,52,36,16,14,5,0,1,1,0,0,0,0,0,0,396,-3.1835548,55.944691299999995,138.10000610351565,20.848000000000003,9,0,3
70,1518739809035,4.731014,7.0841246,9.191448,32.8,41.2,188,62,62,30,21,8,3,1,0,1,0,0,0,0,0,0,376,-3.1835544,55.9446921,138.10000610351565,20.962,9,0,3
71,1518739818116,4.914356,7.5614443,10.003178,33.0,41.8,199,67,56,39,13,18,4,2,0,1,0,0,0,0,0,0,399,-3.1835543,55.944691299999995,138.10000610351565,20.947,9,0,3
72,1518739826549,4.2615932999999995,6.685261200000001,8.05803,33.0,41.8,186,58,37,34,15,19,6,1,1,0,0,0,0,0,0,0,357,-3.1835529,55.9446921,138.10000610351565,20.843000000000004,9,0,3
73,1518739836279,5.248542,7.7279506,20.196285,33.0,41.8,223,74,48,35,14,11,6,0,2,0,0,0,1,0,0,0,414,-3.1835332999999997,55.94469229999999,144.5,20.849,9,0,3
74,1518739844715,5.031148,7.2160234,7.7173777,33.0,41.8,241,57,48,25,12,11,7,0,0,0,0,0,0,0,0,0,401,-3.183569,55.9446956,138.10000610351565,20.909000000000002,9,0,3
75,1518739853797,4.8761589999999995,7.390344,10.020745,33.0,41.8,219,51,54,44,8,13,4,3,0,1,0,0,0,0,0,0,397,-3.1835554,55.9446925,138.10000610351565,20.877,9,0,3
76,1518739862230,4.6682615,6.8205100000000005,15.644554000000001,33.0,41.8,205,55,47,37,12,10,4,0,0,0,0,0,0,0,0,1,371,-3.1835522000000003,55.9446922,138.10000610351565,20.81,9,0,3
77,1518739871310,5.16782,7.738092,8.142561,33.0,41.8,215,68,59,42,13,17,4,0,0,0,0,0,0,0,0,0,418,-3.1835691,55.9446951,138.10000610351565,20.706999999999997,9,0,3
78,1518739880396,4.701218,6.9045176999999995,8.211475,33.0,41.8,202,57,56,19,14,6,7,1,1,0,0,0,0,0,0,0,363,-3.1835576,55.944692,138.10000610351565,20.921999999999997,9,0,3
79,1518739890127,5.525723999999999,8.652987,17.99831,33.2,42.3,222,73,66,37,14,20,5,4,0,3,1,0,0,0,0,0,445,-3.1835547,55.944692599999996,138.10000610351565,20.869,9,1,3
80,1518739899210,5.5858574,8.786019,11.784548,33.2,42.3,219,72,63,43,23,16,4,3,3,0,0,0,0,0,0,0,446,-3.1835562000000004,55.944692599999996,138.10000610351565,20.939,9,0,3
81,1518739908293,5.231990000000001,8.112491,12.057911,33.2,42.3,212,58,59,51,18,10,7,0,0,2,0,0,0,0,0,0,417,-3.1835555,55.9446916,138.10000610351565,20.886,9,0,3
82,1518739917375,4.405295400000001,6.6627584,7.3251534,33.2,42.3,191,49,47,28,17,10,6,1,0,0,0,0,0,0,0,0,349,-3.1835544999999996,55.9446909,138.10000610351565,20.788,9,0,3
83,1518739926458,5.130557,7.204264,8.105396,33.2,42.3,239,56,55,35,10,5,3,0,1,0,0,0,0,0,0,0,404,-3.1835544,55.9446922,138.10000610351565,20.904,9,0,3
84,1518739935540,5.621467,8.299416,9.1095,33.2,42.3,230,76,56,50,11,10,5,2,0,0,0,0,0,0,0,0,440,-3.1835560000000003,55.9446924,138.10000610351565,20.910999999999998,9,0,3
85,1518739944623,5.2161290000000005,7.648743,8.18067,33.2,42.3,192,58,60,29,13,9,3,1,0,0,0,0,0,0,0,0,365,-3.1835553,55.9446922,138.10000610351565,20.965999999999998,9,0,3
86,1518739953704,5.37747,7.985017999999999,9.244012,33.2,42.3,217,65,57,39,14,11,4,1,1,0,0,0,0,0,0,0,409,-3.1835357,55.9446924,138.10000610351565,20.833000000000002,9,0,3
87,1518739962140,5.1662374,7.6283330000000005,8.508482,33.2,42.3,199,78,58,36,15,9,3,3,0,0,0,0,0,0,0,0,401,-3.1835352,55.9446919,144.5,20.511,9,0,3
88,1518739971223,5.334265,7.8998795,9.008493,33.4,42.9,214,67,60,42,6,11,3,4,0,0,0,0,0,0,0,0,407,-3.183557,55.9446919,138.10000610351565,20.826999999999998,9,0,3
89,1518739980303,4.959276999999999,7.427198,7.9635057,33.4,42.9,229,54,53,35,13,15,7,0,0,0,0,0,0,0,0,0,406,-3.183557,55.944692,138.10000610351565,20.888,9,0,3
90,1518739988738,5.0353065,7.598052,7.909047599999999,33.4,42.9,205,68,50,50,22,14,2,0,0,0,0,0,0,0,0,0,411,-3.1835703,55.9446958,138.10000610351565,20.784000000000002,9,0,3
91,1518739997821,4.680425,7.281293400000001,8.691492,33.4,42.9,183,54,56,33,12,13,7,1,1,0,0,0,0,0,0,0,360,-3.1835562000000004,55.9446917,138.10000610351565,20.840999999999998,9,0,3
92,1518740006902,5.4644580000000005,8.42244,12.726538,33.4,42.9,203,76,56,42,15,13,8,2,0,0,1,0,0,0,0,0,416,-3.1835567000000005,55.9446924,138.10000610351565,20.89,9,0,3
